template_id,ans_id,qid,question_text,student_answer,semantic_score,logic_score,actual_word_count,total_word_count,length_compliance_score,max_marks,human_score
T005,ans_T005_21,A-4,"Q4.Despite its name, what kind of problem does Logistic Regression solve, and what function does it use to map its output to a probability?","?  Logistic Regression is a classifier model even though it has the word  ""regression"".  1. Problem Solved: It solves classification problems, mainly binary  classification (predicting a YES or a NO). The goal is to predict the  probability that an input belongs to the positive class.  2. The Process: It first calculates a linear score from the input data, but  this score can be any number.  3. Mapping Function: To turn this score into a probability, the model uses  the Sigmoid function (or Logistic Function).  4. The Sigmoid function it has an S-shape and it forces all numbers into a  usable range between zero and one.  5. The output probability is then used to make the final class decision.  B] Attempt any 4 (2 marks each)",0.8317,0.2047,125,180,0.7353,8.0,4.5
T005,ans_T005_21,A-5,"Q5.Provide three examples of hyperparameters that must be tuned before training, rather than learned during training.",SKIPPED/NOT_FOUND,0.0,0.0,1,180,0.0059,8.0,0.0
T005,ans_T005_21,B-1,1. Identify and explain five business applications of machine learning.,1. Spam Filtering: ML reads emails and classifies them as junk or real.  2. Customer Churn: Predicts which customers will leave the company soon.  3. Recommendation Systems: Guesses what product or movie you want to  see next.  4. Fraud Detection: Flags suspicious credit card transactions in real-time.  5. Voice Assistants: ML interprets human voice and executes commands  (like Siri or Alexa).,0.6344,0.0007,61,70,0.8714,2.0,0.5
T005,ans_T005_21,B-2,"2. What are training, validation, and test sets? Why are they used?","?  These are the three separate piles the total dataset is divided into.   Training Set: Used to teach the model and fit its parameters.   Validation Set: Used to tune the hyperparameters and select the best  model during development.   Test Set: Used only once for the final true evaluation score.   Purpose: They are used to prevent data leakage and ensure the model's  score is honest for new, unseen data.",0.7635,0.2694,72,70,1.0,2.0,1.0
T005,ans_T005_21,B-3,3. Explain the concept of Cross-Validation and its importance.,"Cross-Validation (CV) it is a technique for getting a better score for the  model's performance by running the test many times.  1. The data is split into K equal parts (like 5 or 10).  2. The model runs K times, and each time, a different part is the test  set.  3. The final score is the average of all the K test scores.  4. Importance: It makes the score more reliable and stable, so it's the  best way to tune the hyperparameters.",0.7066,0.9113,82,70,1.0,2.0,1.5
T005,ans_T005_21,B-4,"4. What is a confusion matrix? Define and explain Precision, Recall, and F1-score.","What is a confusion matrix? Define and explain Precision, Recall, and F1 score.  A Confusion Matrix is a table that shows how many correct and wrong  predictions the classifier made.   Precision: How many times the model was right when it guessed  positive. It focuses on False Positives.   Recall: How many actual positive cases the model managed to find. It  focuses on False Negatives.   F1-Score: The balanced average of Precision and Recall. It is important  for datasets that are imbalanced.   Matrix: It shows the counts for True Positives, True Negatives, False  Positives, and False Negatives.",0.8863,0.9754,98,70,1.0,2.0,2.0
T005,ans_T005_21,B-5,"5. What are feature scaling techniques, and when should you use them?",SKIPPED/NOT_FOUND,0.0,0.0,1,70,0.0143,2.0,0.0
T005,ans_T005_22,A-1,Q1 .What is the core difference between traditional programming and machine learning?,"?  The core different between old way code and new way ML it is about how the logic gets built,  really.  1. Old system, human programmer must supply all the rule sets, very explicitly. These rules  they are static.  2. ML system, you provide the input data and the verified output labels, so the algorithm it  infers the rule system itself, using statistical means.  3. Traditional Logic it is fixed; ML logic it is adaptive.  4. Traditional relies on deterministic execution. ML relies on probabilistic optimization.  5. ML it is essential for high-dimensional non-linear systems because writing manual rules is not  possible for those things.  6. The output of traditional is the answer; the output of ML is the model which is the  functional rule map.  7. ML it can generalize patterns to unseen data, which traditional code cannot do.  8. The goal of ML it is to minimize the generalization error.",0.5754,0.5183,152,180,0.8941,8.0,5.5
T005,ans_T005_22,A-2,Q2.Explain the concept of Entropy and Information Gain in the context of building a Decision Tree.,"Entropy and Information Gain they are the critical math measures used for tree building.  1. Entropy it is a quantification of the impurity or the total disorder inside a node's classification  mix.  2. Maximum uncertainty it is the maximum entropy (at 0.5 probability), which is what the  tree wants to reduce.  3. Zero entropy it means the node is perfectly pure (all same class).  4. Information Gain it is the measure of the reduction in that entropy which is achieved when  you perform a specific split on a specific feature.  5. It quantifies the value of a feature for reducing uncertainty and achieving purity.  6. The greedy algorithm it always selects the feature that maximizes that reduction (the biggest  gain) so the splits they are the most efficient at making the children nodes purer.  7. This selection process it is fundamental to Decision Tree construction to minimize the average  path length.  8. It guides the decision on where to partition the data at each node.",0.8535,0.7861,165,180,0.9706,8.0,7.0
T005,ans_T005_22,A-3,"Q3.Why is this algorithm considered ""Naive,"" and what computational benefit does this assumption provide?",SKIPPED/NOT_FOUND,0.0,0.0,1,180,0.0059,8.0,0.0
T005,ans_T005_22,A-4,"Q4.Despite its name, what kind of problem does Logistic Regression solve, and what function does it use to map its output to a probability?","?  Logistic Regression it is a classifier model, not for regression, very importantly.  1. Problem Solved: It solves the binary classification problem by modeling the probability of an  instance belonging to the positive class.  2. It is a generalized linear model that first calculates a linear combination of input features.  3. Mapping Function Used: This raw output it is then passed through the Sigmoid function (or  Logistic function).  4. The Sigmoid function it is necessary because it squashes the score from an infinite real number  range $(-\infty, \infty)$ into a value strictly between zero and one.  5. This bounded zero-to-one output it is the required probability range.  6. The Sigmoid non-linearity it is what enables the classification interpretation of the model's  result.  7. The model determines the class by comparing the output probability to a threshold (usually  0.5).  8. It finds the optimal hyperplane that separates the two classes.",0.7905,0.0836,149,180,0.8765,8.0,3.0
T005,ans_T005_22,A-5,"Q5.Provide three examples of hyperparameters that must be tuned before training, rather than learned during training.","Hyperparameters they are the external settings that control the learning process. They are not  learned by the model itself.  1. Learning Rate (in Gradient Descent): It is the step size for the optimizer. It needs careful  tuning because too high causes oscillations, too low causes very slow convergence.  2. Number of Neighbors (K in KNN): This is the number of local data points that are used for  the final vote. Small K means high variance, and large K means high bias.  3. Regularization Strength (Alpha or C): This controls the penalty on the size of the model's  parameters. It is tuned to manage the model complexity and to reduce the tendency for  overfitting.  4. Maximum Depth (in Decision Trees): This is the limit set on how many levels the tree can  grow to control complexity.  5. These settings they are optimized using cross-validation techniques.  6. Their values determine the capacity and the speed of the learning algorithm.  7. They are not found through the minimization of the loss function.  8. They must be set a priori to define the model structure.  B] Attempt any 4 (2 marks each)",0.8249,0.2603,188,180,1.0,8.0,6.0
